Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1978-04-12 00:00:00-05:00,0.8161452412605286,0.8430142136479043,0.8161452412605286,0.8161452412605286,11657600,0.0,0.0
1978-04-13 00:00:00-05:00,0.8497312068939209,0.8766001843449234,0.8497312068939209,0.8497312068939209,7366400,0.0,0.0
1978-04-14 00:00:00-05:00,0.9034692645072937,0.9370559001274199,0.9034692645072937,0.9034692645072937,6771200,0.0,0.0
1978-04-17 00:00:00-05:00,0.9034687539886744,0.9034687539886744,0.8765997886657716,0.8765997886657715,4076800,0.0,0.0
1978-04-18 00:00:00-05:00,0.8766000127242823,0.8933937353253748,0.8698831796646118,0.8698831796646118,2966400,0.0,0.0
1978-04-19 00:00:00-05:00,0.8866763710975647,0.9101869344161776,0.8866763710975647,0.8866763710975647,2272000,0.0,0.0
1978-04-20 00:00:00-05:00,0.9101865887641907,0.9370555595027947,0.9101865887641907,0.9101865887641907,1699200,0.0,0.0
1978-04-21 00:00:00-05:00,0.9101869196218036,0.9269798274437608,0.9034692645072937,0.9034692645072937,1046400,0.0,0.0
1978-04-24 00:00:00-05:00,0.9034692791924774,0.9101869344161776,0.8866763710975647,0.8866763710975647,931200,0.0,0.0
1978-04-25 00:00:00-05:00,0.9269797205924987,0.9538486980009769,0.9269797205924987,0.9269797205924988,2256000,0.0,0.0
1978-04-26 00:00:00-05:00,0.9706416130065917,0.9975105906675087,0.9706416130065917,0.9706416130065918,1264000,0.0,0.0
1978-04-27 00:00:00-05:00,0.9706416130065917,0.9975105906675087,0.9706416130065917,0.9706416130065918,1075200,0.0,0.0
1978-04-28 00:00:00-05:00,1.0310975313186646,1.0579665170209336,1.0310975313186646,1.0310975313186646,1971200,0.0,0.0
1978-05-01 00:00:00-04:00,1.014304134913112,1.014304134913112,0.9874351620674133,0.9874351620674133,1500800,0.0,0.0
1978-05-02 00:00:00-04:00,0.9975105524063111,1.024379529036623,0.9975105524063111,0.997510552406311,816000,0.0,0.0
1978-05-03 00:00:00-04:00,0.9975105906675087,0.9975105906675087,0.9706416130065917,0.9706416130065918,627200,0.0,0.0
1978-05-04 00:00:00-04:00,0.9874351620674133,1.014304134913112,0.9874351620674133,0.9874351620674133,1046400,0.0,0.0
