Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1994-03-11 00:00:00-05:00,7.44368050626652,7.533906936645508,7.44368050626652,7.533906936645508,2359000,0.0,0
1994-03-14 00:00:00-05:00,7.488793500264486,7.488793500264486,7.443680286407471,7.443680286407471,536500,0.0,0
1994-03-15 00:00:00-05:00,7.443680286407471,7.488793500264486,7.443680286407471,7.443680286407471,215700,0.0,0
1994-03-16 00:00:00-05:00,7.443676329495615,7.714355468750001,7.443676329495615,7.71435546875,338600,0.0,0
1994-03-17 00:00:00-05:00,7.714355677542601,7.714355677542601,7.533902913155639,7.624129295349121,195900,0.0,0
1994-03-18 00:00:00-05:00,7.62412844101588,7.62412844101588,7.488788882891337,7.579015254974365,285700,0.0,0
1994-03-21 00:00:00-05:00,7.579020151835002,7.579020151835002,7.533906936645508,7.533906936645508,38900,0.0,0
1994-03-22 00:00:00-05:00,7.533904667360236,7.533904667360236,7.4887914657592765,7.488791465759277,78400,0.0,0
1994-03-23 00:00:00-05:00,7.488790551353903,7.759469727908863,7.488790551353903,7.669243335723877,209200,0.0,0
1994-03-24 00:00:00-05:00,7.62412844101588,7.62412844101588,7.579015254974365,7.579015254974365,155000,0.0,0
1994-03-25 00:00:00-05:00,7.579015254974365,7.62412844101588,7.579015254974365,7.579015254974365,91500,0.0,0
1994-03-28 00:00:00-05:00,7.57901610425238,7.62412929534912,7.533902913155639,7.624129295349121,111200,0.0,0
1994-03-29 00:00:00-05:00,7.624133141835531,7.624133141835531,7.443680286407471,7.443680286407471,101200,0.0,0
1994-03-30 00:00:00-05:00,7.443671778934758,7.488784941231332,7.3534454543416095,7.398558616638184,105000,0.0,0
1994-03-31 00:00:00-05:00,7.398567072550456,7.443680286407471,7.398567072550456,7.443680286407471,108300,0.0,0
1994-04-04 00:00:00-04:00,7.353450511553273,7.353450511553273,7.218110931586034,7.263224124908447,42300,0.0,0
1994-04-05 00:00:00-04:00,7.308338659355439,7.533904667360236,7.308338659355439,7.488791465759277,55600,0.0,0
1994-04-06 00:00:00-04:00,7.488793721456014,7.533906936645508,7.488793721456014,7.533906936645508,31800,0.0,0
1994-04-07 00:00:00-04:00,7.533904667360236,7.579017868961196,7.4887914657592765,7.488791465759277,52000,0.0,0
1994-04-08 00:00:00-04:00,7.488784941231332,7.488784941231332,7.398558616638184,7.398558616638184,24000,0.0,0
1994-04-11 00:00:00-04:00,7.398562530798415,7.4436757169618195,7.35344934463501,7.35344934463501,44400,0.0,0
1994-04-12 00:00:00-04:00,7.3534454543416095,7.398558616638184,7.308332292045035,7.398558616638184,15100,0.0,0
1994-04-13 00:00:00-04:00,7.398562530798415,7.398562530798415,7.35344934463501,7.35344934463501,30500,0.0,0
1994-04-14 00:00:00-04:00,7.35344934463501,7.398562530798415,7.35344934463501,7.35344934463501,38800,0.0,0
1994-04-15 00:00:00-04:00,7.353450511553273,7.398563704875685,7.263224124908447,7.263224124908447,12200,0.0,0
1994-04-18 00:00:00-04:00,7.263224124908447,7.353450511553273,7.263224124908447,7.263224124908447,39800,0.0,0
1994-04-19 00:00:00-04:00,7.308332443237305,7.353445606467165,7.308332443237305,7.308332443237305,24500,0.0,0
1994-04-20 00:00:00-04:00,7.308332443237305,7.308332443237305,7.263219280007445,7.308332443237305,72000,0.0,0
1994-04-21 00:00:00-04:00,7.308332443237305,7.353445606467165,7.308332443237305,7.308332443237305,15000,0.0,0
1994-04-22 00:00:00-04:00,7.308332292045035,7.398558616638184,7.263219129748461,7.398558616638184,20700,0.0,0
1994-04-25 00:00:00-04:00,7.398558769697025,7.398558769697025,7.308332443237305,7.308332443237305,27300,0.0,0
1994-04-26 00:00:00-04:00,7.3534454543416095,7.398558616638184,7.3534454543416095,7.398558616638184,64000,0.0,0
1994-04-28 00:00:00-04:00,7.398567072550456,7.488793500264486,7.398567072550456,7.443680286407471,27100,0.0,0
1994-04-29 00:00:00-04:00,7.443671778934758,7.443671778934758,7.398558616638184,7.398558616638184,5500,0.0,0
1994-05-02 00:00:00-04:00,7.398567072550456,7.443680286407471,7.398567072550456,7.443680286407471,11700,0.0,0
1994-05-03 00:00:00-04:00,7.443671778934758,7.443671778934758,7.3534454543416095,7.398558616638184,29000,0.0,0
1994-05-04 00:00:00-04:00,7.398558769697025,7.398558769697025,7.308332443237305,7.308332443237305,39600,0.0,0
1994-05-05 00:00:00-04:00,7.308336158471605,7.35344934463501,7.2632229723082,7.35344934463501,7600,0.0,0
1994-05-06 00:00:00-04:00,7.353450511553273,7.353450511553273,7.218110931586034,7.263224124908447,13600,0.0,0
1994-05-09 00:00:00-04:00,7.263219280007445,7.308332443237305,7.263219280007445,7.308332443237305,3700,0.0,0
1994-05-10 00:00:00-04:00,7.308332443237305,7.308332443237305,7.263219280007445,7.308332443237305,75100,0.0,0
1994-05-11 00:00:00-04:00,7.308332443237305,7.353445606467165,7.263219280007445,7.308332443237305,81400,0.0,0
1994-05-12 00:00:00-04:00,7.308332443237305,7.353445606467165,7.308332443237305,7.308332443237305,7100,0.0,0
1994-05-13 00:00:00-04:00,7.308332443237305,7.353445606467165,7.308332443237305,7.308332443237305,14500,0.0,0
1994-05-16 00:00:00-04:00,7.308332443237305,7.353445606467165,7.263219280007445,7.308332443237305,12600,0.0,0
1994-05-17 00:00:00-04:00,7.30833731823086,7.353450511553273,7.263224124908447,7.263224124908447,13400,0.0,0
1994-05-18 00:00:00-04:00,7.2632229723082,7.35344934463501,7.2632229723082,7.35344934463501,6700,0.0,0
1994-05-19 00:00:00-04:00,7.3534454543416095,7.398558616638184,7.3534454543416095,7.398558616638184,36500,0.0,0
1994-05-20 00:00:00-04:00,7.398558616638184,7.488784941231332,7.398558616638184,7.398558616638184,26800,0.0,0
1994-05-23 00:00:00-04:00,7.443675696849823,7.579015254974365,7.443675696849823,7.579015254974365,36200,0.0,0
1994-05-24 00:00:00-04:00,7.579015899122807,7.714355468750001,7.5339027092470765,7.71435546875,116200,0.0,0
1994-05-25 00:00:00-04:00,7.804577747980754,7.8948040803273525,7.804577747980754,7.849690914154053,283300,0.0,0
1994-05-26 00:00:00-04:00,7.804582703945249,7.804582703945249,7.759469509124756,7.759469509124756,50200,0.0,0
1994-05-27 00:00:00-04:00,7.759468658625732,7.804581848501463,7.714355468750001,7.71435546875,10000,0.0,0
1994-05-31 00:00:00-04:00,7.714356314304263,7.759469509124756,7.714356314304263,7.759469509124756,41400,0.0,0
1994-06-01 00:00:00-04:00,7.759464581807455,7.8948040803273525,7.759464581807455,7.849690914154053,166300,0.0,0
1994-06-02 00:00:00-04:00,7.849690914154053,7.8948040803273525,7.849690914154053,7.849690914154053,243600,0.0,0
