Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1973-02-21 00:00:00-05:00,0.0,1.2198209142384437,1.1877206446215043,1.1917332410812378,756040,0.0,0.0
1973-02-22 00:00:00-05:00,0.0,1.2318588152763228,1.1957454438653168,1.203770637512207,180400,0.0,0.0
1973-02-23 00:00:00-05:00,0.0,1.2278464224600434,1.2077834350093446,1.215808629989624,186960,0.0,0.0
1973-02-26 00:00:00-05:00,0.0,1.2358712013476272,1.215808344129362,1.231858730316162,280440,0.0,0.0
1973-02-27 00:00:00-05:00,0.0,1.239883670819609,1.1837079524993896,1.1837079524993896,490360,0.0,0.0
1973-02-28 00:00:00-05:00,0.0,1.2274583900649183,1.1869484388453608,1.2193562984466553,303400,0.021341,0.0
1973-03-01 00:00:00-05:00,0.0,1.2274581819995798,1.2031524181365967,1.2031524181365967,164000,0.0,0.0
1973-03-02 00:00:00-05:00,0.0,1.2355597019195557,1.1747945600033145,1.2355597019195557,359160,0.0,0.0
1973-03-05 00:00:00-05:00,0.0,1.2436617884245795,1.2315086586670436,1.2355597019195557,62320,0.0,0.0
1973-03-06 00:00:00-05:00,0.0,1.2558161378550499,1.2396120741900938,1.2477140426635742,190240,0.0,0.0
1973-03-07 00:00:00-05:00,0.0,1.2639179570314503,1.2436628501940774,1.255815863609314,375560,0.0,0.0
1973-03-08 00:00:00-05:00,0.0,1.2922751923667652,1.267969411162372,1.2720204591751099,552680,0.0,0.0
1973-03-09 00:00:00-05:00,0.0,1.272019416310164,1.2558152375442062,1.263917326927185,98400,0.0,0.0
1973-03-12 00:00:00-05:00,0.0,1.2639176409662813,1.2517645038721859,1.2598665952682495,65600,0.0,0.0
1973-03-13 00:00:00-05:00,0.0,1.263917326927185,1.2517641928527168,1.263917326927185,285360,0.0,0.0
1973-03-14 00:00:00-05:00,0.0,1.280122032123405,1.2639178466937282,1.2679688930511475,126280,0.0,0.0
1973-03-15 00:00:00-05:00,0.0,1.2841736032133235,1.2720204591751099,1.2720204591751099,103320,0.0,0.0
1973-03-16 00:00:00-05:00,0.0,1.2679692239484015,1.2274588765203305,1.2315099239349365,352600,0.0,0.0
